,name,x,y,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,row,col,accsum,x_degree,y_degree,z_degree,x_rad,y_rad,z_rad,idx
352,jaehwan,309,211,3.151517281,-7.126340657,-5.404013007,3.315607544,-28.03562648,1.228111875,0,2,9.482623524736074,70.58873600867773,138.72184546276492,124.74226640059656,1.2320058581725069,2.4211529477680047,2.177163265090306,2
353,jaehwan,221,549,0.833780655,-4.632181662,-11.06465333,62.33648644,36.9305733,12.55118465,2,1,12.024094578948612,86.02377711247611,112.65874107950552,156.95633019557374,1.5013981456144485,1.966265962989162,2.739404743760157,7
354,jaehwan,291,539,0.372747253,-3.986345472,-11.40208613,24.84870973,50.13847209,21.75917782,2,2,12.084595932537106,88.23244132553828,109.26088426784752,160.65175826868872,1.5399466082033528,1.906962174114413,2.803902130906644,8
355,jaehwan,105,206,3.370437387,-8.754099095,-4.047398491,9.887789946,-25.3983453,-30.15902471,0,0,10.216434490061408,70.73708220527551,148.96632099762465,113.33868079207222,1.234594987735949,2.599952775991314,1.978133149688515,0
356,jaehwan,216,381,1.907130968,-6.355407722,-7.828291241,32.83769855,-5.30758974,-10.482299,1,1,10.262090410626833,79.28975297754411,128.265711245121,139.71484876273612,1.3838672525511222,2.238658978639677,2.438484124835671,4
357,jaehwan,103,537,2.285564468,-5.419425095,-7.797166619,25.56387322,-19.11680302,-14.28699014,2,0,9.766769198775396,76.46646884343325,123.70273336491437,142.9715253857157,1.3345916486915703,2.1590199909344,2.4953238545793948,6
358,jaehwan,308,215,3.016394378,-7.358128721,-5.733064928,-3.080732066,-14.97843922,-2.193381636,0,2,9.803505841641488,72.08021042778678,138.63899305581506,125.78867998823009,1.2580369974952297,2.4197069004735274,2.195426627532117,2
359,jaehwan,317,377,1.111059135,-5.432442982,-9.728988668,27.67953115,-6.822089419,20.88098112,1,2,11.198174389436003,84.3058656162175,119.02024480259443,150.31964230134986,1.4714149337468736,2.077295148334941,2.6235726885787014,5
360,jaehwan,102,397,4.525190191,-6.572382248,-5.546467421,-3.037342435,-12.82725919,-9.882300182,1,0,9.717862703844018,62.24725376176147,132.55671859932968,124.80252259768874,1.0864195284671636,2.3135511851979094,2.178214934124295,3
361,jaehwan,214,208,2.744951619,-7.691521302,-4.46054733,-20.52103015,-17.15426599,-4.353242412,0,1,9.30541465024212,72.84340153907583,145.7473847088779,118.64293576502362,1.2713571952091782,2.543771739340756,2.0707098633318,1
