,name,x,y,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,row,col,accsum,x_degree,y_degree,z_degree,x_rad,y_rad,z_rad,idx
57,hyeonyoung,101,523,2.941127394,-6.438008264,-7.215675475,5.162161779,-37.57902121,-11.67498834,2,0,10.107628471386649,73.08330645794507,129.56442685873307,135.55182338513478,1.2755443259351762,2.261325842144266,2.365825625152448,6
58,hyeonyoung,209,382,2.008436064,-7.136366961,-7.115119006,-2.495197451,-13.98612458,-15.4173301,1,1,10.275527592039769,78.72850876154777,133.98748817566306,133.8230474345587,1.3740716930742118,2.3385228251422907,2.3356527927856003,4
59,hyeonyoung,102,532,1.939303491,-6.169259128,-7.273135731,-8.948453667,6.242002307,-22.09042492,2,0,9.73237687207832,78.50613012707754,129.3377273284158,138.35818987187537,1.3701904537166174,2.257369188927505,2.4148059603636964,6
60,hyeonyoung,318,370,1.238849648,-6.115837919,-8.548048115,17.43122674,16.35687214,-12.45166111,1,2,10.58335242152424,83.27774789079146,125.30110798843486,143.87066645043706,1.453470894340074,2.1869168907951573,2.5110168265986696,5
61,hyeonyoung,202,201,3.854216052,-7.986009275,-3.753808928,-25.34261266,-13.35781547,-8.01355018,0,1,9.629247477545324,66.4054792881194,146.03194924577312,112.94417639361912,1.1589942549425838,2.5487383274439908,1.9712477490219087,1
62,hyeonyoung,202,542,1.566556074,-5.966649812,-7.665485528,49.09546123,36.3812485,2.934767935,2,1,9.839444917880448,80.83884876098483,127.32972851163125,141.1742890764135,1.410904074400924,2.222322998198464,2.46395616354568,7
63,hyeonyoung,95,205,4.335300364,-8.361000526,-4.287117055,7.07014268,-3.978927555,-12.80876218,0,0,10.347972346558658,65.23157986916648,143.8994695311809,114.47495055261284,1.138505844994607,2.511519535192368,1.9979647982007969,0
64,hyeonyoung,107,386,3.024026627,-7.068132214,-7.016058912,23.86480903,-2.328382887,-5.835022924,1,0,10.408088810730057,73.10936411920099,132.77334710864386,132.38404740685965,1.2759991179194614,2.3173320659391283,2.3105375043659624,3
65,hyeonyoung,327,213,2.894590099,-8.150461002,-5.059397021,11.54705378,-30.08735212,-18.22291738,0,2,10.020287650684253,73.20950651424734,144.42906059370426,120.32573310217516,1.2777469324338528,2.520762642922536,2.100080217508887,2
66,hyeonyoung,322,541,-0.323815884,-4.09183969,-10.41148519,34.32099024,28.18066213,19.01063286,2,2,11.1913820700117,91.65805019893855,111.4459997373392,158.48361621705945,1.5997347619297215,1.9450996335933044,2.766060913454768,8
67,hyeonyoung,110,378,2.644844939,-7.718308771,-4.426130682,-4.634310673,-25.44588171,-24.31431744,1,0,9.282140262352817,73.44479007591066,146.25545795455508,118.4794652200269,1.2818534052606971,2.5526392903191173,2.067856764091577,3
68,hyeonyoung,92,535,3.086574853,-5.89063391,-8.112602688,28.14063039,-0.536168996,-4.204880031,2,0,10.490035012246562,72.88810452494317,124.1627597859032,140.65683188061186,1.2721374094980358,2.16704896662682,2.454924831740805,6
69,hyeonyoung,233,382,0.733673171,-6.626551645,-7.400178641,3.211436273,10.21370096,-11.52357586,1,1,9.960527443083022,85.77587823013444,131.7039018678575,137.98336139060862,1.4970714939055725,2.298666725317623,2.408263969235342,4
70,hyeonyoung,319,211,2.540696874,-7.695113773,-4.75907435,4.777768124,-49.33879696,-12.12287971,0,2,9.397803214251487,74.31490014662732,144.96689335383985,120.42452115599448,1.2970396908494637,2.5301495954119906,2.101804394309671,2
71,hyeonyoung,310,375,1.72292737,-5.890933185,-8.867524399,26.81146875,20.9192353,0.587188161,1,2,10.78445925762111,80.80702233760572,123.10963298102968,145.3106916929848,1.4103485985238249,2.14866843644077,2.536150008392958,5
72,hyeonyoung,102,203,4.377499045,-8.310424769,-2.540397891,25.96822213,-40.88679645,-31.49157755,0,0,9.73032780407638,63.26388845424228,148.65763848454085,105.13417900598434,1.1041631511409538,2.5945652497946714,1.8349375800355257,0
73,hyeonyoung,228,193,3.375824341,-7.83741855,-5.873874206,-23.19605837,-22.72580839,-7.401962235,0,1,10.359716101181746,70.98227161141187,139.15909020373067,124.54072093671212,1.2388743501640382,2.4287843081348868,2.173645633153064,1
