,name,x,y,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,row,col,accsum,x_degree,y_degree,z_degree,x_rad,y_rad,z_rad,idx
69,eunnho,304,216,3.200299432,-7.482029826,-6.934954162,10.40270852,-60.55885458,-26.23352546,0,2,10.691878974280163,72.5831997457777,134.40985682164666,130.43754926277802,1.266815817196532,2.345894548671895,2.2765647028677787,2
70,eunnho,191,560,0.894683233,-5.2455462,-8.893112429,17.65760824,25.0481615,-17.24120576,2,1,10.363573789894104,85.04751328970778,120.40787124889556,149.1053128202875,1.4843591275390349,2.1015137986106445,2.6023786409301293,7
71,eunnho,82,550,1.975216662,-6.432771533,-6.705709937,2.253207477,-84.22458579,-35.32568033,2,0,9.499925063746458,77.99956111326237,132.62049147437307,134.8998544946945,1.3613491565369622,2.314664231840879,2.3544466213936905,6
72,eunnho,221,218,3.246837019,-8.196998881,-6.751798027,-15.28695374,-18.08909007,-18.91529708,0,1,11.104932142091872,72.99962730870332,137.57324487382223,127.44502536410454,1.27408384926564,2.401106085700609,2.2243353078913093,1
73,eunnho,317,584,0.327706325,-4.722264084,-7.587823611,8.401878024,2.765304752,17.40211306,2,2,8.943278854320178,87.9000550067529,121.87202793650016,148.04225438439687,1.5341453725519645,2.1270681535744385,2.5838247710827367,8
74,eunnho,87,399,4.252850336,-7.026233685,-5.592255943,9.314476674,-75.47031184,-32.01419972,1,0,9.936197577980362,64.65829143705264,135.00229155320315,124.25080214008996,1.1285000742906246,2.3562344853407247,2.1685855955885867,3
75,eunnho,309,396,0.565181302,-6.365733886,-8.559719848,26.16053806,8.915092461,-6.105407915,1,2,10.682265756277747,86.96715742693667,126.57796462373668,143.2546051165494,1.5178632382002848,2.209202243157111,2.5002645279281017,5
76,eunnho,300,218,4.099172517,-8.291420209,-7.368454884,-20.45537838,-62.81790549,-19.40203172,0,2,11.825607459402883,69.71834987748227,134.51863180398723,128.54236545811835,1.2168147544194508,2.3477930302575367,2.2434875055459944,2
77,eunnho,87,555,2.189946477,-5.644779327,-6.458956944,-22.78972188,-32.12591087,-4.572505571,2,0,8.853108156297262,75.67837644493278,129.61340504977622,136.8503087850138,1.3208368415277982,2.26218067283964,2.388488470669412,6
78,eunnho,311,410,0.856974484,-5.931484975,-9.79886826,17.09391444,10.53065162,3.93769541,1,2,11.486284797605936,85.7212719935109,121.09088964637633,148.54968332842049,1.4961184352843684,2.113434718498379,2.5926810768758664,5
79,eunnho,201,198,1.74477446,-8.901941048,-4.799027006,-41.19027541,-53.16861722,-17.22681113,0,1,10.262526615929088,80.21135981493782,150.16042383477216,117.88032235512502,1.3999523262725346,2.620793802106944,2.057399748409208,1
80,eunnho,202,388,2.489520814,-6.485742075,-5.015103705,-18.37473712,-35.72566645,-11.21085052,1,1,8.568187049701312,73.1088753398401,139.19659061909348,125.82537263611768,1.275990587110298,2.429438813853833,2.1960670350490306,4
81,eunnho,319,572,0.115669831,-4.251054685,-9.181913004,26.92817619,30.03260133,28.32795345,2,2,10.118911594518863,89.34503455116145,114.8415245501269,155.1486578488018,1.5593650232258611,2.0043627214096142,2.707854909511734,8
82,eunnho,99,379,3.23112507,-7.062446569,-5.282805963,-3.486509122,-53.83416451,-22.30034566,1,0,9.392888778255108,69.87942224483994,138.75461556367503,124.22374650547036,1.2196259975638242,2.421724893925097,2.1681133856832577,3
83,eunnho,190,565,0.925359088,-5.937321427,-8.104671895,36.82916889,2.131025638,-7.139647112,2,1,10.089290445559609,84.73760952273932,126.049048346459,143.4458692022578,1.478950286441102,2.1999709126512235,2.50360271596453,7
84,eunnho,119,390,3.395277522,-6.602160715,-5.882254204,-3.163876172,-41.28874625,-22.90320377,1,0,9.47192430705416,68.9945350073088,134.18874219333895,128.39065682676878,1.2041818017600283,2.342035370383602,2.24083969042525,3
85,eunnho,206,397,2.034772136,-6.919242798,-7.065588374,-2.43437547,-2.277992312,-22.09836672,1,1,10.096472533212816,78.37338249495264,133.2602193575571,134.41157104703814,1.3678735704618117,2.325829589719254,2.3459244675490973,4
86,eunnho,324,384,1.565359119,-6.798785111,-8.439411214,11.43059137,14.884951,-10.3833048,1,2,10.94977122117082,81.7809415636502,128.3823687489457,140.42025984588616,1.4273466956667755,2.240695036178576,2.4507958708166986,5
87,eunnho,186,215,3.551648525,-6.472125638,-4.468777399,-16.64220841,-34.51592042,-2.752291747,0,1,8.62975022587588,65.69721431639394,138.5885005554088,121.18706705649122,1.14663269920943,2.418825640093873,2.1151133309709245,1
88,eunnho,208,549,1.950376527,-6.840384365,-6.413766972,13.82111745,14.183745,-1.69544377,2,1,9.577642383651996,78.25019149491202,135.57794955973523,132.04085281321855,1.3657234819022783,2.366281612920176,2.304547628731881,7
89,eunnho,309,562,0.352097245,-4.342483553,-9.570372224,23.7648475,10.49290714,8.783288593,2,2,10.515377329602718,88.081147531723,114.391232570711,155.523478654681,1.537306033363443,1.996503643773484,2.714396766679305,8
90,eunnho,80,550,2.761861253,-6.629394759,-6.146514212,-2.066595183,-67.47904515,-34.08508917,2,0,9.452850861501908,73.0119462220448,134.53233557523,130.5588413885582,1.2742988548637166,2.348032206185663,2.278681649819386,6
91,eunnho,322,203,1.918653355,-8.541763335,-4.205564269,-20.29498846,-46.32917997,-6.722855309,0,2,9.7123489634842,78.60640133352283,151.57903858258297,115.65886571343609,1.3719405164140346,2.645553300273592,2.01862801582144,2
92,eunnho,121,190,3.339013783,-7.96535987,-4.522646936,6.105774611,-75.2539656,-45.43450374,0,0,9.74937465735011,69.97165877188493,144.7868309809462,117.63847157957508,1.2212358286513638,2.5270069141460425,2.0531786560773595,0
93,eunnho,327,220,2.848052512,-7.770680763,-6.618920127,-14.67466314,-51.84845435,-15.50823309,0,2,10.59740469545131,74.4101018923538,137.1606131681389,128.6513194537313,1.298701274766037,2.3939043038383145,2.245389111502644,2
94,eunnho,199,376,3.196857913,-5.822399162,-6.067355335,-35.03208123,-30.69046807,-9.890095135,1,1,8.996278857323286,69.1848974965384,130.3308875588328,132.4098588044276,1.2075042539693772,2.2747031049481468,2.310987998238064,4
95,eunnho,111,198,2.911049944,-6.604106004,-5.588814278,37.87763025,-77.23467947,-24.28867349,0,0,9.128158243726274,71.4030537451235,136.34314899632795,127.75316008051196,1.2462183838308731,2.379636862523125,2.229713273232317,0
96,eunnho,98,563,2.50448472,-5.534646635,-7.763797433,-29.39667657,-13.59442347,-9.002030524,2,0,9.858058006914328,75.28242859392316,124.15501033601424,141.95793186675883,1.3139262478614842,2.16691371321104,2.477633310396722,6
97,eunnho,314,383,1.487996405,-5.523722505,-9.382876306,20.94022789,-2.975078217,11.40818323,1,2,10.989268009618868,82.2179888525736,120.17527861896814,148.62981219088925,1.434974609845404,2.097454291402538,2.594079589351824,5
98,eunnho,213,210,4.723759875,-8.419061085,-6.070198742,-12.55402686,-71.94913075,-25.16490309,0,1,11.403587579222592,65.52887882239966,137.5852556598534,122.16139863745624,1.1436946905912586,2.4013157134626053,2.1321186250649258,1
99,eunnho,195,563,1.112106744,-5.965751987,-8.98424173,31.58291084,17.61627194,3.182994939,2,1,10.841751594807832,84.11245540105611,123.38466045688848,145.9624264779274,1.4680392886853164,2.153468571427955,2.5475249262399835,7
100,eunnho,310,566,0.002992734,-4.677072943,-9.94027638,66.97533236,54.32837309,32.00227421,2,2,10.985632197620006,89.98439133711729,115.19779956357269,154.80219491748045,1.5705239042357593,2.01058089343683,2.701807990624065,8
101,eunnho,110,375,3.419668451,-6.941688438,-5.02228631,-15.15869133,-41.40816528,-29.27187876,1,0,9.22521167587178,68.24199129422384,138.8047301421772,122.98427154642891,1.1910474362015124,2.4225995583232085,2.146480466651963,3
102,eunnho,206,560,0.291942965,-5.592555803,-9.160215552,37.87749365,32.76126532,-4.287317426,2,1,10.73645472507497,88.44183557989189,121.39224434649798,148.56013812913304,1.5436012273765818,2.118694350231862,2.59286354757094,7
103,eunnho,312,545,0.456245006,-4.36029072,-9.973645566,25.97983345,35.37834792,26.62652088,2,2,10.89467303523192,87.59987656413215,113.5920740784042,156.27124484828107,1.5289062703847236,1.9825556968374567,2.727447748792731,8
104,eunnho,313,383,1.22912335,-6.050746146,-8.267627245,11.68413653,4.341310925,4.220606115,1,2,10.318717623576845,83.15891850938966,125.9009279598858,143.24735898532532,1.4513969303865049,2.1973857242161943,2.5001380590802103,5
105,eunnho,108,209,2.816778545,-7.526921107,-3.873219443,30.75297455,-75.55095588,-48.47619871,0,0,8.921357047905193,71.59485067348498,147.53258499957678,115.73130693755913,1.2495658717259928,2.574929362221012,2.0198923536965623,0
106,eunnho,83,562,3.320907486,-5.770325861,-7.542333195,16.45377886,-38.23496184,-9.174618305,2,0,10.060411378124412,70.72536180955215,124.9993809116108,138.56476584767276,1.23439042824094,2.18165075986216,2.418411391296881,6
107,eunnho,207,221,3.566014027,-7.871237233,-6.519411121,8.909344857,-69.71494173,-23.33874786,0,1,10.82476572418751,70.76575331403649,136.64806571199526,127.03251186635624,1.2350953929840254,2.384958663155887,2.217135589146683,1
108,eunnho,212,387,3.148973734,-5.583876822,-8.266728835,14.56043847,-34.03977769,-4.538067758,1,1,10.461095620063473,72.48126815173156,122.26090868586328,142.20752216387828,1.2650367752686205,2.133855403048448,2.4819894828624878,4
109,eunnho,324,192,3.063830083,-7.180959551,-6.178536075,-10.27396628,-72.06329737,-11.67044712,0,2,9.956281579016853,72.07761659951966,136.15770847976,128.35752438091905,1.257991726651737,2.376400314942415,2.240261420155933,2
110,eunnho,204,559,1.031452076,-5.095609321,-8.362796761,18.3690305,4.105450833,4.818314261,2,1,9.84710604203788,83.98742568603689,121.16288262022712,148.1317531176922,1.465857108495401,2.1146912329303773,2.5853868186551043,7
111,eunnho,303,579,0.870890836,-4.862324881,-9.695169985,28.0846365,6.776822341,18.06396522,2,2,10.881037410774091,85.4092797947025,116.54254680061318,153.00109796802823,1.4906731441746253,2.0340511603302835,2.6703729187084986,8
112,eunnho,193,205,3.683329324,-7.726686723,-3.889829217,-27.71776826,-91.78732641,-6.87840006,0,1,9.402094126408734,66.93617613579943,145.26587822495148,114.4387000463486,1.1682566622645552,2.535367865826539,1.9973321075109705,1
113,eunnho,81,542,3.446453582,-5.782745782,-9.406668685,29.45520104,-4.409652944,-16.68263801,2,0,11.567350899038164,72.6656834881803,119.9946829087378,144.41061084177693,1.2682554300808242,2.094302301644041,2.520440634005227,6
114,eunnho,304,412,1.491737345,-5.399972207,-9.05666633,11.4515609,-6.290502627,8.752574086,1,2,10.649327920380506,81.94763592041197,120.46896946702114,148.26008922527978,1.4302560610367625,2.102580163684037,2.5876267062817013,5
115,eunnho,104,226,2.558354404,-7.535451035,-3.22977804,100.8629608,-105.2316112,-48.62301363,0,0,8.588344761653145,72.66927738406471,151.33081926444112,112.09016724379497,1.2683181553969811,2.641221055904961,1.95634247751532,0
116,eunnho,199,393,2.380285509,-5.8400564,-6.837540666,-9.848302061,-26.22805789,-10.32617625,1,1,9.301826714078263,75.17341008137831,128.89092117439515,137.31355746740573,1.31202351587195,2.2495709504216714,2.396573685432676,4
117,eunnho,206,377,3.131466426,-6.507591503,-7.079204227,-14.75646832,-46.36311577,-4.481107822,1,1,10.112861199218433,71.96174791454794,130.05304688559343,134.42860172586,1.2559694365990246,2.269853870404163,2.3462217089683888,4
118,eunnho,119,200,2.022053524,-6.732347769,-3.740789287,29.44950808,-64.71524325,-38.37602574,0,0,7.962833128128082,75.28942642638128,147.72247900975216,118.02009456737476,1.3140483830783811,2.578243637928388,2.059839233715762,0
119,eunnho,319,407,1.108665225,-5.806090417,-10.37168101,66.44333576,1.28955615,12.37926622,1,2,11.937821890307216,84.67126365589283,119.1016768030605,150.32047219806526,1.477792332619541,2.07871640485956,2.6235871730088363,5
120,eunnho,210,564,1.435024912,-4.806062019,-9.102454852,19.97135873,-10.9802676,8.647740074,2,1,10.39289242517372,82.06338359040689,117.54449982525848,151.1439054842866,1.432276238979686,2.05153853956066,2.637958795023916,7
121,eunnho,324,211,3.096451227,-8.696640009,-5.715107831,-45.81392757,-16.89946237,-12.4602219,0,2,10.857348440907977,73.42955147548409,143.22485467347192,121.76129472863516,1.2815874415098576,2.499745284742473,2.1251354945058987,2
